218	-0.0287329	0.000172176	-0.277622	0.00301902	0.000185825	-0.260831	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287329	0.000172176	-0.277622	0.00301902	0.000185825	-0.260831	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287334	0.000199813	-0.277622	0.00301836	0.00021559	-0.26083	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287334	0.000199813	-0.277622	0.00301836	0.00021559	-0.26083	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287334	0.000199813	-0.277622	0.00301836	0.00021559	-0.26083	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287314	0.000185462	-0.277666	0.00301871	0.000199839	-0.260873	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287314	0.000185462	-0.277666	0.00301871	0.000199839	-0.260873	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287315	0.000164142	-0.277657	0.00301893	0.000177104	-0.260869	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287315	0.000164142	-0.277657	0.00301893	0.000177104	-0.260869	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287315	0.000164142	-0.277657	0.00301893	0.000177104	-0.260869	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287296	0.000176378	-0.277733	0.0030178	0.000189998	-0.260945	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287296	0.000176378	-0.277733	0.0030178	0.000189998	-0.260945	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287335	0.000181832	-0.277606	0.00301894	0.000196207	-0.260813	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287335	0.000181832	-0.277606	0.00301894	0.000196207	-0.260813	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287335	0.000181832	-0.277606	0.00301894	0.000196207	-0.260813	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287331	0.000181234	-0.27762	0.00301888	0.000195554	-0.260828	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287331	0.000181234	-0.27762	0.00301888	0.000195554	-0.260828	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287334	0.000178681	-0.277621	0.00301845	0.000193108	-0.260836	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287334	0.000178681	-0.277621	0.00301845	0.000193108	-0.260836	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287334	0.000178681	-0.277621	0.00301845	0.000193108	-0.260836	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287316	0.000200248	-0.277685	0.00301758	0.000216037	-0.2609	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287316	0.000200248	-0.277685	0.00301758	0.000216037	-0.2609	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287351	0.000242111	-0.277617	0.0030166	0.000261596	-0.260831	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287351	0.000242111	-0.277617	0.0030166	0.000261596	-0.260831	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287351	0.000242111	-0.277617	0.0030166	0.000261596	-0.260831	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287329	0.000273836	-0.277724	0.00301429	0.000295393	-0.260942	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287329	0.000273836	-0.277724	0.00301429	0.000295393	-0.260942	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287365	0.000286121	-0.277628	0.0030143	0.000309623	-0.26085	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287365	0.000286121	-0.277628	0.0030143	0.000309623	-0.26085	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287365	0.000286121	-0.277628	0.0030143	0.000309623	-0.26085	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287332	0.000292079	-0.277745	0.00301304	0.000315059	-0.260964	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287332	0.000292079	-0.277745	0.00301304	0.000315059	-0.260964	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287375	0.000322517	-0.27764	0.00301257	0.000348967	-0.260863	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287375	0.000322517	-0.27764	0.00301257	0.000348967	-0.260863	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287375	0.000322517	-0.27764	0.00301257	0.000348967	-0.260863	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287372	0.000341652	-0.277683	0.003011	0.000369641	-0.26091	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287373	0.000341856	-0.277679	0.00301106	0.000369862	-0.260905	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287373	0.000341856	-0.277679	0.00301106	0.000369862	-0.260905	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0287373	0.000341856	-0.277679	0.00301106	0.000369862	-0.260905	-0.036708	0	-0.277892	-0.00495885	0	-0.260784	
218	-0.0283334	0.00034243	-0.277722	0.00313756	0.000370285	-0.260899	-0.0363039	0	-0.277945	-0.00483243	0	-0.260787	
218	-0.0271206	0.000343418	-0.277874	0.00364321	0.000370768	-0.260908	-0.0350909	0	-0.278101	-0.00432674	0	-0.260795	
218	-0.0252113	0.000354505	-0.278382	0.00490596	0.00038224	-0.260975	-0.0331818	0	-0.278574	-0.00306247	0	-0.260813	
218	-0.022982	0.000356395	-0.279332	0.00692873	0.000384256	-0.260991	-0.0309518	0	-0.279545	-0.00103948	0	-0.260829	
218	-0.0204429	0.000358567	-0.280527	0.00942124	0.000386772	-0.261109	-0.0284118	0	-0.280764	0.00145326	0	-0.260948	
219	-0.0172014	0.000390641	-0.281807	0.0121881	0.000420999	-0.261605	-0.0251693	0	-0.282022	0.00422305	0	-0.2614	
219	-0.0130672	0.000394624	-0.282369	0.015145	0.000424343	-0.262723	-0.0210343	0	-0.282597	0.00717967	0	-0.26254	
219	-0.00877034	0.000477138	-0.283465	0.0184672	0.000511394	-0.264379	-0.0167326	0	-0.283712	0.010506	0	-0.264234	
219	-0.00475544	0.000481789	-0.285516	0.022409	0.000516757	-0.265258	-0.0127158	0	-0.285806	0.014448	0	-0.26513	
219	-0.000834426	0.0004863	-0.289456	0.026605	0.000522587	-0.26618	-0.00879082	0	-0.28983	0.0186444	0	-0.266071	
219	0.00325791	0.000510019	-0.293739	0.0310852	0.000549578	-0.26908	-0.00468917	0	-0.294251	0.0231259	0	-0.269085	
